"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","5065","0.0-0.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"true","","","","","fullscreen","1","9694","0.0-1.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"","","","","","html-button-response","2","50841","0.0-2.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","41144","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","62638","0.0-3.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","11789","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","survey-text","134","629477","0.0-7.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","86960","","{""Age"":""19"",""Nation"":""中国"",""Born"":""辽宁省大连市"",""Live"":""辽宁省大连市"",""Ethnic"":""汉族"",""Alipay"":""13504281598""}",""
"","","","","","survey-multi-choice","135","658592","0.0-8.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","29104","","{""Gender"":""女"",""Education"":""高中毕业"",""Income"":""￥140,000-￥269,999"",""Children"":""0"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","667788","0.0-9.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","9167","","{""Marriage"":[""未婚""],""Religion"":[""无宗教信仰""]}","[0,1]"
"","","","","","survey-multi-choice","137","681797","0.0-10.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","13993","","{""SES"":""7""}","[0]"
"","","","","","html-button-response","138","684569","0.0-11.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","2757","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","715442","0.0-12.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","30858","","{""Aggression1"":2,""Aggression2"":2,""Aggression3"":3,""Aggression4"":2,""Aggression5"":4,""Aggression6"":3,""Aggression7"":3,""Aggression8"":2,""Aggression9"":1}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","717443","0.0-13.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1987","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","819259","0.0-14.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","101791","","{""scale25"":3,""scale1"":3,""scale17"":3,""scale3"":1,""scale4"":1,""scale6"":3,""scale24"":1,""scale27"":1,""scale14"":2,""scale12"":1,""scale13"":1,""scale7"":2,""scale8"":3,""scale20"":3,""scale28"":3,""scale26"":3,""scale15"":3,""scale18"":3,""scale21"":4,""scale5"":3,""scale11"":3,""scale16"":3,""scale9"":3,""scale23"":3,""scale10"":3,""scale2"":3,""scale19"":3,""scale22"":3}","[24,0,16,2,3,5,23,26,13,11,12,6,7,19,27,25,14,17,20,4,10,15,8,22,9,1,18,21]"
"","","","","","html-button-response","142","821348","0.0-15.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","2073","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","899733","0.0-16.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","78366","","{""sdo4"":5,""sdo11"":4,""sdo15"":4,""sdo2"":5,""sdo12"":4,""sdo13"":4,""sdo3"":3,""sdo16"":6,""sdo1"":3,""sdo6"":4,""sdo10"":6,""sdo5"":5,""sdo9"":4,""sdo8"":4,""sdo14"":4,""sdo7"":3}","[3,10,14,1,11,12,2,15,0,5,9,4,8,7,13,6]"
"","","","","","html-button-response","144","901518","0.0-17.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1772","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","947749","0.0-18.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","46216","","{""caring1"":3,""liking1"":2,""caring2"":3,""protection1"":3,""liking2"":2,""caring3"":2,""protection2"":1,""liking3"":3,""protection3"":1,""caring4"":3,""liking4"":2,""protection4"":2,""caring5"":3,""liking5"":2,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","952277","0.0-19.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","4515","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","984380","0.0-20.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","32089","","{""tenderness-positive1"":3,""tenderness-negative1"":2,""tenderness-negative2"":1,""tenderness-positive2"":3,""tenderness-positive3"":3,""tenderness-negative3"":2,""tenderness-positive4"":4,""tenderness-negative4"":3,""tenderness-negative5"":3,""tenderness-positive5"":4}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","998734","0.0-21.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","14339","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","1000538","0.0-22.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1789","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","1091788","0.0-23.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","91225","","{""Nation3"":3,""Patri11"":1,""Patri8"":4,""Patri6"":2,""Nation1"":2,""Patri10"":1,""Patri4"":3,""Patri12"":1,""Nation8"":2,""Nation2"":3,""Patri7"":4,""Patri5"":3,""Nation5"":2,""Patri3"":3,""Patri2"":3,""Nation4"":2,""Nation6"":2,""Patri9"":1,""Patri1"":3,""Nation7"":2}","[14,10,7,5,12,9,3,11,19,13,6,4,16,2,1,15,17,8,0,18]"
"","","","","","html-button-response","151","1093557","0.0-24.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1753","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","1164064","0.0-25.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","70485","","{""Robot"":6,""vc1"":6,""vi4"":6,""hc1"":4,""hc3"":4,""vc4"":5,""hi1"":6,""hc4"":4,""hc2"":4,""vi2"":6,""hi4"":6,""vi3"":6,""vc3"":4,""vi1"":6,""hi2"":6,""vc2"":5,""hi3"":6}","[7,13,8,9,11,16,0,12,10,5,3,6,15,4,1,14,2]"
"","","","","","survey-text","153","1182492","0.0-26.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","18378","","{""Comments"":""好""}",""
"","","","","","html-button-response","154","1184128","0.0-27.0","37","1","2022-11-27 09:58:28","49aca292d257f58668169b9fbab864ae","39.144.55.115","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1626","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
