"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","1527","0.0-0.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","","","",""
"true","","","","","fullscreen","1","10598","0.0-1.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","","","",""
"","","","","","html-button-response","2","32427","0.0-2.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","21819","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","49865","0.0-3.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","17427","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","survey-text","134","408173","0.0-7.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","61541","","{""Age"":""38"",""Nation"":""中国"",""Born"":""河北省"",""Live"":""河北省"",""Ethnic"":""汉"",""Alipay"":""13837284064""}",""
"","","","","","survey-multi-choice","135","447542","0.0-8.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","39344","","{""Gender"":""男"",""Education"":""本科毕业"",""Income"":""￥70,000-￥139,999"",""Children"":""1"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","452661","0.0-9.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","5072","","{""Marriage"":[""已婚""],""Religion"":[""无宗教信仰""]}","[0,1]"
"","","","","","survey-multi-choice","137","460387","0.0-10.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","7691","","{""SES"":""4""}","[0]"
"","","","","","html-button-response","138","466777","0.0-11.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","6365","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","509539","0.0-12.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","42732","","{""Aggression1"":1,""Aggression2"":1,""Aggression3"":3,""Aggression4"":0,""Aggression5"":1,""Aggression6"":1,""Aggression7"":3,""Aggression8"":0,""Aggression9"":0}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","513552","0.0-13.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","3974","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","657339","0.0-14.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","143732","","{""scale26"":3,""scale12"":0,""scale3"":1,""scale14"":1,""scale9"":3,""scale17"":1,""scale8"":3,""scale15"":3,""scale20"":4,""scale18"":1,""scale5"":3,""scale7"":1,""scale21"":3,""scale23"":3,""scale13"":0,""scale22"":3,""scale24"":0,""scale6"":0,""scale16"":3,""scale28"":4,""scale11"":4,""scale10"":1,""scale19"":3,""scale4"":1,""scale25"":2,""scale1"":1,""scale2"":3,""scale27"":0}","[25,11,2,13,8,16,7,14,19,17,4,6,20,22,12,21,23,5,15,27,10,9,18,3,24,0,1,26]"
"","","","","","html-button-response","142","659550","0.0-15.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","2187","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","760645","0.0-16.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","101072","","{""sdo10"":6,""sdo3"":3,""sdo11"":6,""sdo13"":6,""sdo16"":2,""sdo9"":5,""sdo8"":4,""sdo12"":5,""sdo15"":6,""sdo7"":0,""sdo4"":1,""sdo5"":4,""sdo6"":3,""sdo14"":5,""sdo1"":0,""sdo2"":2}","[9,2,10,12,15,8,7,11,14,6,3,4,5,13,0,1]"
"","","","","","html-button-response","144","762104","0.0-17.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","1428","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","824207","0.0-18.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","62067","","{""caring1"":3,""liking1"":0,""caring2"":4,""protection1"":4,""liking2"":1,""caring3"":3,""protection2"":1,""liking3"":2,""protection3"":4,""caring4"":4,""liking4"":0,""protection4"":3,""caring5"":2,""liking5"":2,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","825680","0.0-19.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","1451","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","876394","0.0-20.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","50686","","{""tenderness-positive1"":4,""tenderness-negative1"":1,""tenderness-negative2"":2,""tenderness-positive2"":3,""tenderness-positive3"":3,""tenderness-negative3"":3,""tenderness-positive4"":4,""tenderness-negative4"":1,""tenderness-negative5"":0,""tenderness-positive5"":4}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","890379","0.0-21.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","13958","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","891632","0.0-22.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","1216","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","998124","0.0-23.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","106457","","{""Patri8"":4,""Patri4"":4,""Nation7"":4,""Patri11"":0,""Nation4"":3,""Patri5"":4,""Patri9"":0,""Nation1"":3,""Patri1"":4,""Patri2"":4,""Nation6"":3,""Patri10"":0,""Nation3"":2,""Nation2"":4,""Nation5"":2,""Patri7"":4,""Patri12"":0,""Patri6"":0,""Nation8"":3,""Patri3"":3}","[7,3,18,10,15,4,8,12,0,1,17,9,14,13,16,6,11,5,19,2]"
"","","","","","html-button-response","151","999506","0.0-24.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","1349","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","1073571","0.0-25.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","74021","","{""hi1"":7,""hc3"":5,""hi4"":6,""hi2"":7,""hi3"":2,""Robot"":6,""vc3"":5,""vc4"":7,""vc2"":8,""vc1"":8,""vi4"":3,""vi3"":6,""hc2"":6,""vi1"":7,""hc4"":7,""vi2"":5,""hc1"":6}","[0,11,3,1,2,7,15,16,14,13,8,6,10,4,12,5,9]"
"","","","","","survey-text","153","1083050","0.0-26.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","9390","","{""Comments"":""无""}",""
"","","","","","html-button-response","154","1084560","0.0-27.0","116","1","2022-11-13 13:26:15","49aca292d257f58668169b9fbab864ae","182.124.159.112","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","6.1","1489","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
