"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","546","0.0-0.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","","","",""
"true","","","","","fullscreen","1","2938","0.0-1.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","","","",""
"","","","","","html-button-response","2","4426","0.0-2.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","1486","<p ><strong>Welcome to the experiment!</strong></p><p ><strong>In the first task, please imagine:</strong></p><p>Your country is involved in a military conflict with another country.</p><p>You are the commander of your army and must make decisions in the conflict.</p><p>Specifically, as the military commander, you must decide whether to launch a missile to strike enemy.</p><p>You will face a series of scenarios. Please read each scenario carefully and make a decision.</p><p>The task will take around 10 minutes to complete.</p><p><strong>Please pay your attention during the experiment.</strong></p>","0",""
"","","","","","survey-likert","138","305002","0.0-11.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","18471","","{""Aggression1"":2,""Aggression2"":3,""Aggression3"":2,""Aggression4"":2,""Aggression5"":3,""Aggression6"":2,""Aggression7"":2,""Aggression8"":2,""Aggression9"":3}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","139","306911","0.0-12.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","1901","<p><strong>Please indicate the extent that the following statements could describe you. </strong></p><p><strong> (1 = ""Does not describe me well"" to 5 = ""Does decribe me well"".)</strong></p>","0",""
"","","","","","survey-likert","140","356507","0.0-13.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","49583","","{""fs5"":2,""ecs6"":3,""pts1"":2,""pts4"":2,""fs2"":2,""pts6"":2,""pds5"":3,""pds3"":2,""pds2"":2,""pts3"":2,""pds1"":3,""pts2"":2,""pts5"":2,""pds6"":3,""ecs7"":3,""ecs3"":3,""pds4"":3,""ecs2"":2,""ecs1"":3,""fs6"":2,""ecs4"":2,""ecs5"":3,""fs3"":2,""fs1"":2,""pds7"":2,""pts7"":2,""fs4"":3,""fs7"":3}","[15,19,2,14,4,24,18,12,9,10,5,7,20,23,21,8,16,3,1,22,13,17,6,0,26,27,11,25]"
"","","","","","html-button-response","141","358186","0.0-14.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","1672","<p><strong>Which of the following objects or statements do you have a positive or negative feeling towards? </strong></p><p><strong> (1 = ""Very negative"" to 7 = ""Very positive"") </strong></p>","0",""
"","","","","","survey-likert","142","442731","0.0-15.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","84538","","{""sdo14"":4,""sdo13"":3,""sdo11"":4,""sdo1"":3,""sdo8"":4,""sdo6"":3,""sdo2"":3,""sdo7"":3,""sdo10"":4,""sdo9"":4,""sdo16"":3,""sdo4"":4,""sdo3"":4,""sdo12"":4,""sdo5"":3,""sdo15"":4}","[13,12,10,0,7,5,1,6,9,8,15,3,2,11,4,14]"
"","","","","","html-button-response","143","444084","0.0-16.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","1345","<p><strong>Please indicate the extent you agree with the following statements.</strong></p><strong><p> (1 = ""Strongly Disagree"" to 5 = ""Srongly Agree"") </strong></p>","0",""
"","","","","","survey-likert","144","472283","0.0-17.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","28191","","{""caring1"":3,""liking1"":2,""caring2"":2,""protection1"":2,""liking2"":2,""caring3"":3,""protection2"":2,""liking3"":3,""protection3"":3,""caring4"":2,""liking4"":2,""protection4"":2,""caring5"":2,""liking5"":3,""protection5"":2}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","145","473746","0.0-18.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","1451","<p><strong>Please imagine spercific situations involving children below, and rate the amount of tenderness you would feel in each situation. </strong></p><p><strong> (Ternderness is ""a warm, gentle feeling of sympathetic affection."") </strong></p><strong><p> (1 = ""No tenderness at all"" to 5 = ""A lot of tenderness"") </strong></p>","0",""
"","","","","","survey-likert","146","490750","0.0-19.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","16997","","{""tenderness-positive1"":3,""tenderness-negative1"":2,""tenderness-negative2"":2,""tenderness-positive2"":3,""tenderness-positive3"":3,""tenderness-negative3"":3,""tenderness-positive4"":2,""tendereness-negative4"":2,""tendernness-negative5"":2,""tenderness-positive5"":2}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","147","495207","0.0-20.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","4446","","{""Attention2"":""Other""}","[0]"
"","","","","","html-button-response","148","496647","0.0-21.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","1430","<p><strong>Please indicate the extent you agree with the following statements.</strong></p>","0",""
"","","","","","survey-likert","149","534971","0.0-22.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","38315","","{""Nation4"":2,""Patri7"":2,""Patri10"":3,""Patri6"":3,""Patri12"":3,""Patri1"":2,""Nation8"":2,""Patri9"":3,""Nation7"":2,""Nation3"":3,""Patri5"":3,""Nation1"":2,""Patri11"":3,""Nation5"":3,""Nation6"":3,""Patri4"":2,""Patri2"":2,""Patri8"":2,""Nation2"":2,""Patri3"":2}","[15,6,9,5,11,0,19,8,18,14,4,12,10,16,17,3,1,7,13,2]"
"","","","","","html-button-response","150","537336","0.0-23.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","2356","<p><strong>Please indicate the extent you agree with the following statements. </p><p>(1 = ""never or definitely no"" and 9 = ""always or definitely yes"".)</strong></p>","0",""
"","","","","","survey-likert","151","579209","0.0-24.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","41864","","{""vi1"":5,""hi4"":5,""vi4"":4,""vi2"":5,""hc2"":4,""hc1"":5,""vc2"":4,""vi3"":5,""vc3"":4,""vc4"":5,""hi1"":4,""hi2"":5,""vc1"":5,""hc3"":5,""Robot2"":6,""hi3"":5,""hc4"":4}","[4,3,8,5,10,9,14,6,15,16,0,1,13,11,7,2,12]"
"","","","","","survey-text","152","586705","0.0-25.0","18","1","2023-06-26 17:24:14","077e191c96ad73626b2944d724c57d9e","208.196.121.254","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.51","WebKit","Edge","114.0.1823.51","Windows","10.0","7479","","{""ID"":""A2SJ2473KT2BYQ"",""Comments"":""Good""}",""
