"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","103","0.0-0.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","","","",""
"true","","","","","fullscreen","1","59731","0.0-1.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","","","",""
"","","","","","html-button-response","2","61422","0.0-2.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","1689","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","108933","0.0-3.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","47510","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","survey-text","134","370670","0.0-7.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","37281","","{""Age"":""23"",""Nation"":""中国"",""Born"":""江苏"",""Live"":""北京"",""Ethnic"":""汉"",""Alipay"":""15106176931""}",""
"","","","","","survey-multi-choice","135","383262","0.0-8.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","12587","","{""Gender"":""男"",""Education"":""硕士研究生毕业"",""Income"":""￥490,000-￥699,999"",""Children"":""0"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","387230","0.0-9.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","3946","","{""Marriage"":[""未婚""],""Religion"":[""无宗教信仰""]}","[0,1]"
"","","","","","survey-multi-choice","137","390126","0.0-10.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","2889","","{""SES"":""5""}","[0]"
"","","","","","html-button-response","138","391181","0.0-11.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","1048","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","411279","0.0-12.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","20092","","{""Aggression1"":1,""Aggression2"":3,""Aggression3"":3,""Aggression4"":1,""Aggression5"":3,""Aggression6"":3,""Aggression7"":0,""Aggression8"":1,""Aggression9"":4}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","412421","0.0-13.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","1135","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","494983","0.0-14.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","79363","","{""scale13"":1,""scale23"":4,""scale27"":1,""scale1"":2,""scale17"":1,""scale16"":3,""scale9"":3,""scale7"":1,""scale8"":3,""scale11"":4,""scale28"":3,""scale25"":3,""scale22"":4,""scale2"":3,""scale19"":4,""scale10"":1,""scale26"":3,""scale18"":1,""scale14"":1,""scale24"":1,""scale15"":0,""scale3"":1,""scale12"":1,""scale4"":0,""scale5"":3,""scale20"":4,""scale21"":4,""scale6"":1}","[12,22,26,0,16,15,8,6,7,10,27,24,21,1,18,9,25,17,13,23,14,2,11,3,4,19,20,5]"
"","","","","","html-button-response","142","496219","0.0-15.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","1229","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","530173","0.0-16.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","33947","","{""sdo12"":5,""sdo10"":6,""sdo14"":5,""sdo5"":1,""sdo13"":5,""sdo16"":5,""sdo8"":1,""sdo9"":5,""sdo2"":2,""sdo11"":4,""sdo1"":2,""sdo15"":5,""sdo4"":1,""sdo6"":2,""sdo3"":2,""sdo7"":1}","[11,9,13,4,12,15,7,8,1,10,0,14,3,5,2,6]"
"","","","","","html-button-response","144","531315","0.0-17.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","1134","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","573361","0.0-18.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","40131","","{""caring1"":4,""liking1"":1,""caring2"":3,""protection1"":3,""liking2"":1,""caring3"":3,""protection2"":1,""liking3"":1,""protection3"":3,""caring4"":4,""liking4"":1,""protection4"":3,""caring5"":4,""liking5"":3,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","574288","0.0-19.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","919","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","592081","0.0-20.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","17787","","{""tenderness-positive1"":3,""tenderness-negative1"":3,""tenderness-negative2"":2,""tenderness-positive2"":4,""tenderness-positive3"":4,""tenderness-negative3"":2,""tenderness-positive4"":4,""tendereness-negative4"":3,""tendernness-negative5"":3,""tenderness-positive5"":4}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","596072","0.0-21.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","3983","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","596967","0.0-22.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","889","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","637659","0.0-23.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","38715","","{""Patri12"":1,""Nation2"":3,""Nation1"":3,""Patri7"":4,""Patri1"":4,""Patri6"":1,""Nation5"":3,""Patri11"":1,""Nation6"":3,""Patri4"":3,""Nation7"":4,""Patri3"":3,""Nation8"":1,""Nation3"":1,""Patri2"":3,""Patri9"":1,""Patri5"":3,""Patri8"":4,""Nation4"":3,""Patri10"":1}","[11,13,12,6,0,5,16,10,17,3,18,2,19,14,1,8,4,7,15,9]"
"","","","","","html-button-response","151","638760","0.0-24.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","1094","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","669787","0.0-25.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","31018","","{""hc3"":7,""vi2"":2,""vc4"":6,""hi1"":7,""hc1"":7,""vi3"":8,""hc4"":7,""hc2"":7,""vc2"":5,""vc1"":6,""vc3"":7,""vi4"":2,""hi3"":3,""Robot"":6,""hi4"":7,""vi1"":8,""hi2"":6}","[11,5,16,0,9,6,12,10,14,13,15,8,2,7,3,4,1]"
"","","","","","survey-text","153","715666","0.0-26.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","43775","","{""Comments"":""实验内容很丰富，问卷都认真填写的""}",""
"","","","","","html-button-response","154","716681","0.0-27.0","37","1","2022-10-07 09:26:06","ebf9627b049f568eb4bf28942cb89901","1.203.115.32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36","WebKit","Chrome","105.0.0.0","Windows","6.1","1011","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
