"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","391","0.0-0.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","","","",""
"true","","","","","fullscreen","1","7810","0.0-1.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","","","",""
"","","","","","html-button-response","2","11176","0.0-2.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","3363","<p ><strong>Welcome to the experiment!</strong></p><p ><strong>In the first task, please imagine:</strong></p><p>Your country is involved in a military conflict with another country.</p><p>You are the commander of your army and must make decisions in the conflict.</p><p>Specifically, as the military commander, you must decide whether to launch a missile to strike enemy.</p><p>You will face a series of scenarios. Please read each scenario carefully and make a decision.</p><p>The task will take around 10 minutes to complete.</p><p><strong>Please pay your attention during the experiment.</strong></p>","0",""
"","","","","","survey-likert","144","1017520","0.0-17.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","33909","","{""caring1"":3,""liking1"":4,""caring2"":3,""protection1"":4,""liking2"":3,""caring3"":1,""protection2"":3,""liking3"":4,""protection3"":3,""caring4"":4,""liking4"":3,""protection4"":2,""caring5"":3,""liking5"":4,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","145","1043918","0.0-18.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","26390","<p><strong>Please imagine spercific situations involving children below, and rate the amount of tenderness you would feel in each situation. </strong></p><p><strong> (Ternderness is ""a warm, gentle feeling of sympathetic affection."") </strong></p><strong><p> (1 = ""No tenderness at all"" to 5 = ""A lot of tenderness"") </strong></p>","0",""
"","","","","","survey-likert","146","1078208","0.0-19.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","34284","","{""tenderness-positive1"":3,""tenderness-negative1"":4,""tenderness-negative2"":4,""tenderness-positive2"":3,""tenderness-positive3"":4,""tenderness-negative3"":3,""tenderness-positive4"":3,""tendereness-negative4"":2,""tendernness-negative5"":3,""tenderness-positive5"":4}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","147","1087472","0.0-20.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","9254","","{""Attention2"":""Other""}","[0]"
"","","","","","html-button-response","148","1091983","0.0-21.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","4503","<p><strong>Please indicate the extent you agree with the following statements.</strong></p>","0",""
"","","","","","survey-likert","149","1158396","0.0-22.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","66404","","{""Patri12"":3,""Nation8"":4,""Patri4"":3,""Patri3"":3,""Nation2"":4,""Nation3"":4,""Patri5"":3,""Patri10"":3,""Nation7"":4,""Patri7"":2,""Patri1"":2,""Patri2"":3,""Patri6"":4,""Nation5"":3,""Nation1"":2,""Nation4"":3,""Nation6"":2,""Patri8"":3,""Patri11"":3,""Patri9"":4}","[11,19,3,2,13,14,4,9,18,6,0,1,5,16,12,15,17,7,10,8]"
"","","","","","html-button-response","150","1165041","0.0-23.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","6638","<p><strong>Please indicate the extent you agree with the following statements. </p><p>(1 = ""never or definitely no"" and 9 = ""always or definitely yes"".)</strong></p>","0",""
"","","","","","survey-likert","151","1215847","0.0-24.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","50796","","{""vi1"":7,""vi4"":6,""hc4"":8,""vi2"":7,""vc3"":8,""hi1"":7,""hc2"":7,""vc4"":8,""hi4"":7,""hi2"":8,""vi3"":7,""Robot2"":6,""vc2"":7,""hc3"":8,""hi3"":5,""vc1"":7,""hc1"":8}","[4,8,12,5,15,0,10,16,3,1,6,7,14,11,2,13,9]"
"","","","","","survey-text","152","1238307","0.0-25.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","22437","","{""ID"":""A3ETEPWQCD8FPY"",""Comments"":""GOOD ""}",""
"","","","","","html-button-response","153","1253443","0.0-26.0","22","1","2023-06-09 15:58:44","846205d480aaa49f22c83d5c8cececc8","207.228.49.238","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","WebKit","Chrome","109.0.0.0","Windows","6.3","15130","<p><strong>Congratulations! </strong> Your have finished all the survey. Thank you for your participation!</p><p><strong>Here is your complete token:</strong></p>l2hw7x0f73hxc3tis3j2kb1h<p></p><p><strong>Please copy it to the mTurk page.</strong></p>","0",""
