"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","20011","0.0-0.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","","","",""
"true","","","","","fullscreen","1","63687","0.0-1.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","","","",""
"","","","","","html-button-response","2","80720","0.0-2.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","16992","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","92225","0.0-3.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","11485","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","html-button-response","131","839733","0.0-4.0-1.63","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","1764","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/5.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","survey-multi-choice","132","860071","0.0-5.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","20323","","{""Attention1"":""""}","[0]"
"","","","","","html-button-response","133","865614","0.0-6.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","5527","<p style=""font-size:20px;font-weight:bold;"">恭喜！</p><p>你已经完成了实验的第一部分。</p><p>请休息放松一下，然后进入第二部分。</p><p>这部分大约需要10分钟。</p>","0",""
"","","","","","survey-text","134","982016","0.0-7.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","115345","","{""Age"":""29"",""Nation"":""中国"",""Born"":""广东省肇庆市"",""Live"":""广东省深圳市"",""Ethnic"":""汉族"",""Alipay"":""iloveg3464@163.com""}",""
"","","","","","survey-multi-choice","135","998879","0.0-8.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","16845","","{""Gender"":""女"",""Education"":""本科毕业"",""Income"":""￥270,000-￥489,999"",""Children"":""0"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","1004776","0.0-9.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","5843","","{""Marriage"":[""未婚""],""Religion"":[""无神论者""]}","[0,1]"
"","","","","","survey-multi-choice","137","1013796","0.0-10.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","9002","","{""SES"":""6""}","[0]"
"","","","","","html-button-response","138","1018143","0.0-11.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","4327","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","1039320","0.0-12.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","21158","","{""Aggression1"":3,""Aggression2"":4,""Aggression3"":4,""Aggression4"":2,""Aggression5"":3,""Aggression6"":2,""Aggression7"":1,""Aggression8"":3,""Aggression9"":4}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","1040645","0.0-13.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","1307","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","1338865","0.0-14.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","298180","","{""scale21"":3,""scale6"":4,""scale25"":1,""scale14"":3,""scale3"":3,""scale1"":4,""scale9"":3,""scale10"":4,""scale28"":2,""scale13"":3,""scale16"":4,""scale23"":4,""scale5"":3,""scale19"":2,""scale17"":4,""scale12"":0,""scale20"":2,""scale24"":1,""scale22"":1,""scale7"":1,""scale11"":3,""scale4"":3,""scale26"":4,""scale15"":3,""scale27"":1,""scale2"":1,""scale18"":3,""scale8"":2}","[20,5,24,13,2,0,8,9,27,12,15,22,4,18,16,11,19,23,21,6,10,3,25,14,26,1,17,7]"
"","","","","","html-button-response","142","1340043","0.0-15.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","1137","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","1495754","0.0-16.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","155680","","{""sdo16"":2,""sdo3"":4,""sdo15"":3,""sdo10"":2,""sdo12"":3,""sdo1"":4,""sdo5"":4,""sdo11"":3,""sdo6"":5,""sdo7"":3,""sdo13"":3,""sdo4"":5,""sdo14"":3,""sdo8"":4,""sdo9"":2,""sdo2"":5}","[15,2,14,9,11,0,4,10,5,6,12,3,13,7,8,1]"
"","","","","","html-button-response","144","1496883","0.0-17.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","1106","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","1559797","0.0-18.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","62886","","{""caring1"":1,""liking1"":4,""caring2"":2,""protection1"":3,""liking2"":3,""caring3"":1,""protection2"":2,""liking3"":4,""protection3"":3,""caring4"":4,""liking4"":3,""protection4"":3,""caring5"":4,""liking5"":1,""protection5"":2}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","1560747","0.0-19.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","928","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","1591845","0.0-20.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","31077","","{""tenderness-positive1"":4,""tenderness-negative1"":3,""tenderness-negative2"":0,""tenderness-positive2"":3,""tenderness-positive3"":3,""tenderness-negative3"":2,""tenderness-positive4"":3,""tenderness-negative4"":3,""tenderness-negative5"":2,""tenderness-positive5"":2}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","1605091","0.0-21.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","13226","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","1606096","0.0-22.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","984","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","1689865","0.0-23.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","83739","","{""Patri12"":1,""Nation5"":1,""Patri2"":4,""Nation6"":3,""Nation4"":3,""Patri3"":4,""Patri11"":1,""Patri4"":3,""Patri10"":2,""Patri7"":4,""Nation1"":3,""Patri5"":4,""Nation2"":4,""Nation3"":3,""Patri9"":1,""Patri1"":4,""Patri6"":1,""Patri8"":4,""Nation8"":2,""Nation7"":4}","[11,16,1,17,15,2,10,3,9,6,12,4,13,14,8,0,5,7,19,18]"
"","","","","","html-button-response","151","1690876","0.0-24.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","995","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","1743626","0.0-25.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","52714","","{""vi4"":6,""vi1"":8,""Robot"":6,""hc3"":4,""vc4"":4,""hc4"":4,""vi2"":8,""hi1"":8,""vc1"":4,""hi3"":6,""hi4"":7,""hc2"":3,""hi2"":8,""hc1"":4,""vc3"":4,""vc2"":4,""vi3"":8}","[8,4,7,11,16,12,5,0,13,2,3,10,1,9,15,14,6]"
"","","","","","survey-text","153","1786388","0.0-26.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","42718","","{""Comments"":""问卷问题设置的比较有效率，节奏刚刚好。""}",""
"","","","","","html-button-response","154","1793207","0.0-27.0","31","1","2022-11-13 08:24:14","a60ee176136a54a92dc2853177adfa2c","113.102.68.187","Mozilla/5.0 (Linux; Android 9; Pixel 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Pixel","Chrome","104.0.0.0","AndroidOS","9","6806","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
