"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","17","0.0-0.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"true","","","","","fullscreen","1","2911","0.0-1.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"","","","","","html-button-response","2","4642","0.0-2.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1714","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","9257","0.0-3.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","4610","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","html-button-response","131","181926","0.0-4.0-1.63","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1435","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/PCM5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","survey-multi-choice","132","215249","0.0-5.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","33305","","{""Attention1"":""""}","[0]"
"","","","","","html-button-response","133","223693","0.0-6.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","8432","<p style=""font-size:20px;font-weight:bold;"">恭喜！</p><p>你已经完成了实验的第一部分。</p><p>请休息放松一下，然后进入第二部分。</p><p>这部分大约需要10分钟。</p>","0",""
"","","","","","survey-text","134","261494","0.0-7.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","36729","","{""Age"":""19"",""Nation"":""中华人民共和国"",""Born"":""山东省泰安市"",""Live"":""北京市"",""Ethnic"":""汉族"",""Alipay"":""18660858359"",""ID"":""202111998132""}",""
"","","","","","survey-multi-choice","135","275954","0.0-8.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","14450","","{""Gender"":""女"",""Education"":""本科毕业"",""Income"":""￥140,000-￥269,999"",""Children"":""1"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","282974","0.0-9.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","6977","","{""Marriage"":[""未婚""],""Religion"":[""无宗教信仰""]}","[0,1]"
"","","","","","survey-multi-choice","137","292960","0.0-10.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","9972","","{""SES"":""8""}","[0]"
"","","","","","html-button-response","138","298286","0.0-11.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","5314","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","320651","0.0-12.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","22335","","{""Aggression1"":0,""Aggression2"":0,""Aggression3"":3,""Aggression4"":0,""Aggression5"":4,""Aggression6"":2,""Aggression7"":3,""Aggression8"":1,""Aggression9"":1}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","322381","0.0-13.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1712","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","390819","0.0-14.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","68422","","{""scale25"":2,""scale11"":3,""scale16"":4,""scale27"":1,""scale9"":4,""scale4"":2,""scale18"":3,""scale24"":2,""scale2"":3,""scale6"":3,""scale12"":2,""scale10"":4,""scale7"":0,""scale5"":4,""scale21"":2,""scale28"":1,""scale8"":3,""scale26"":4,""scale23"":4,""scale20"":4,""scale19"":3,""scale3"":2,""scale22"":3,""scale1"":4,""scale15"":1,""scale13"":3,""scale14"":1,""scale17"":4}","[24,10,15,26,8,3,17,23,1,5,11,9,6,4,20,27,7,25,22,19,18,2,21,0,14,12,13,16]"
"","","","","","html-button-response","142","393098","0.0-15.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","2250","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","436622","0.0-16.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","43511","","{""sdo16"":3,""sdo12"":6,""sdo14"":6,""sdo9"":3,""sdo7"":2,""sdo2"":5,""sdo11"":6,""sdo8"":5,""sdo15"":2,""sdo5"":6,""sdo4"":6,""sdo3"":6,""sdo6"":5,""sdo10"":5,""sdo1"":1,""sdo13"":5}","[15,11,13,8,6,1,10,7,14,4,3,2,5,9,0,12]"
"","","","","","html-button-response","144","437785","0.0-17.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1156","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","473044","0.0-18.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","35248","","{""caring1"":4,""liking1"":1,""caring2"":4,""protection1"":3,""liking2"":2,""caring3"":4,""protection2"":2,""liking3"":3,""protection3"":2,""caring4"":4,""liking4"":1,""protection4"":2,""caring5"":3,""liking5"":3,""protection5"":1}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","474217","0.0-19.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1161","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","493024","0.0-20.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","18796","","{""tenderness-positive1"":4,""tenderness-negative1"":4,""tenderness-negative2"":0,""tenderness-positive2"":4,""tenderness-positive3"":1,""tenderness-negative3"":1,""tenderness-positive4"":4,""tenderness-negative4"":4,""tenderness-negative5"":3,""tenderness-positive5"":2}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","512966","0.0-21.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","19930","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","514572","0.0-22.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1592","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","562231","0.0-23.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","47648","","{""Nation5"":1,""Patri1"":4,""Patri2"":3,""Patri9"":1,""Nation3"":3,""Patri7"":4,""Nation6"":3,""Nation1"":3,""Patri10"":1,""Patri5"":4,""Patri8"":4,""Patri3"":4,""Nation2"":4,""Patri4"":4,""Patri11"":1,""Nation7"":4,""Nation4"":1,""Nation8"":3,""Patri6"":2,""Patri12"":1}","[16,0,1,8,14,6,17,12,9,4,7,2,13,3,10,18,15,19,5,11]"
"","","","","","html-button-response","151","565648","0.0-24.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","3403","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","609823","0.0-25.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","44155","","{""vc2"":8,""vi3"":8,""hc4"":7,""vc1"":8,""hc1"":4,""vc3"":6,""vi2"":2,""hc3"":7,""hi1"":4,""vi1"":8,""vc4"":6,""vi4"":8,""hi4"":8,""Robot"":6,""hc2"":7,""hi3"":3,""hi2"":2}","[14,6,12,13,9,15,5,11,0,4,16,8,3,7,10,2,1]"
"","","","","","survey-text","153","615241","0.0-26.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","5350","","{""Comments"":""无~""}",""
"","","","","","html-button-response","154","616672","0.0-27.0","121","1","2022-11-28 01:45:55","7b1eb8be57ff77859c7d9ac988e43411","219.142.99.19","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1423","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
