"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","2488","0.0-0.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","","","",""
"true","","","","","fullscreen","1","4555","0.0-1.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","","","",""
"","","","","","html-button-response","2","14961","0.0-2.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","10401","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","19431","0.0-3.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","4463","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","html-button-response","133","481068","0.0-6.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","2488","<p style=""font-size:20px;font-weight:bold;"">恭喜！</p><p>你已经完成了实验的第一部分。</p><p>请休息放松一下，然后进入第二部分。</p><p>这部分大约需要10分钟。</p>","0",""
"","","","","","survey-text","134","586413","0.0-7.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","104310","","{""Age"":""21"",""Nation"":""中国"",""Born"":""广东省广州市"",""Live"":""广东省深圳"",""Ethnic"":""汉"",""Alipay"":""18129917283""}",""
"","","","","","survey-multi-choice","135","621343","0.0-8.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","34910","","{""Gender"":""男"",""Education"":""本科毕业"",""Income"":""￥140,000-￥269,999"",""Children"":""0"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","634964","0.0-9.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","13581","","{""Marriage"":[""未婚""],""Religion"":[""无宗教信仰""]}","[0,1]"
"","","","","","survey-multi-choice","137","682689","0.0-10.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","47703","","{""SES"":""6""}","[0]"
"","","","","","html-button-response","138","697716","0.0-11.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","15008","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","724722","0.0-12.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","26976","","{""Aggression1"":1,""Aggression2"":1,""Aggression3"":0,""Aggression4"":1,""Aggression5"":0,""Aggression6"":1,""Aggression7"":1,""Aggression8"":0,""Aggression9"":0}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","725816","0.0-13.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","1077","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","860194","0.0-14.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","134343","","{""scale25"":3,""scale5"":3,""scale21"":3,""scale7"":1,""scale6"":1,""scale8"":3,""scale18"":1,""scale27"":1,""scale19"":3,""scale26"":3,""scale28"":3,""scale1"":1,""scale14"":3,""scale13"":2,""scale24"":1,""scale20"":3,""scale17"":1,""scale2"":3,""scale23"":3,""scale15"":1,""scale3"":1,""scale16"":3,""scale11"":3,""scale9"":3,""scale12"":1,""scale22"":2,""scale4"":1,""scale10"":1}","[24,4,20,6,5,7,17,26,18,25,27,0,13,12,23,19,16,1,22,14,2,15,10,8,11,21,3,9]"
"","","","","","html-button-response","142","861244","0.0-15.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","1031","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","888342","0.0-16.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","27066","","{""sdo13"":5,""sdo4"":3,""sdo10"":5,""sdo16"":3,""sdo7"":6,""sdo2"":2,""sdo6"":5,""sdo12"":5,""sdo9"":4,""sdo3"":5,""sdo11"":4,""sdo15"":5,""sdo5"":4,""sdo14"":5,""sdo8"":4,""sdo1"":5}","[12,3,9,15,6,1,5,11,8,2,10,14,4,13,7,0]"
"","","","","","html-button-response","144","889250","0.0-17.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","889","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","927481","0.0-18.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","38205","","{""caring1"":3,""liking1"":1,""caring2"":3,""protection1"":1,""liking2"":1,""caring3"":3,""protection2"":3,""liking3"":1,""protection3"":3,""caring4"":3,""liking4"":1,""protection4"":1,""caring5"":3,""liking5"":3,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","928379","0.0-19.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","879","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","958968","0.0-20.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","30567","","{""tenderness-positive1"":3,""tenderness-negative1"":1,""tenderness-negative2"":3,""tenderness-positive2"":3,""tenderness-positive3"":3,""tenderness-negative3"":1,""tenderness-positive4"":3,""tenderness-negative4"":3,""tenderness-negative5"":3,""tenderness-positive5"":3}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","975663","0.0-21.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","16676","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","976715","0.0-22.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","1029","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","1147525","0.0-23.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","170781","","{""Patri5"":3,""Patri2"":3,""Patri6"":1,""Patri3"":2,""Patri10"":0,""Nation7"":3,""Nation2"":3,""Patri11"":0,""Patri12"":1,""Patri7"":4,""Nation8"":0,""Patri9"":0,""Patri8"":3,""Nation1"":2,""Nation6"":3,""Patri1"":4,""Nation5"":3,""Nation4"":2,""Nation3"":3,""Patri4"":4}","[4,1,5,2,9,18,13,10,11,6,19,8,7,12,17,0,16,15,14,3]"
"","","","","","html-button-response","151","1149026","0.0-24.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","1481","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","1185445","0.0-25.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","36391","","{""hi1"":4,""vi4"":6,""hc1"":6,""hc2"":6,""Robot"":6,""vi1"":6,""vi2"":7,""hc3"":7,""hi4"":6,""hi3"":3,""hi2"":4,""hc4"":5,""vc3"":6,""vi3"":7,""vc2"":6,""vc1"":6,""vc4"":6}","[0,8,9,10,7,4,5,11,3,2,1,12,15,6,14,13,16]"
"","","","","","survey-text","153","1189465","0.0-26.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","3996","","{""Comments"":""无""}",""
"","","","","","html-button-response","154","1190356","0.0-27.0","29","1","2022-11-13 08:23:11","a60ee176136a54a92dc2853177adfa2c","183.6.41.108","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36","WebKit","Chrome","49.0.2623.87","Windows","6.1","874","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
