"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","1417","0.0-0.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"true","","","","","fullscreen","1","4442","0.0-1.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","","","",""
"","","","","","html-button-response","2","31097","0.0-2.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","26653","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","35936","0.0-3.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","4835","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","survey-text","134","224377","0.0-7.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","42892","","{""Age"":""22"",""Nation"":""中国"",""Born"":""福建省泉州市"",""Live"":""福建省泉州市"",""Ethnic"":""汉"",""Alipay"":""13959752145""}",""
"","","","","","survey-multi-choice","135","601898","0.0-8.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","377515","","{""Gender"":""女"",""Education"":""本科毕业"",""Income"":""￥140,000-￥269,999"",""Children"":""0"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","609010","0.0-9.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","7098","","{""Marriage"":[""未婚""],""Religion"":[""其他宗教""]}","[0,1]"
"","","","","","survey-multi-choice","137","613241","0.0-10.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","4224","","{""SES"":""6""}","[0]"
"","","","","","html-button-response","138","614993","0.0-11.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1743","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","739795","0.0-12.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","124795","","{""Aggression1"":3,""Aggression2"":3,""Aggression3"":3,""Aggression4"":1,""Aggression5"":3,""Aggression6"":3,""Aggression7"":3,""Aggression8"":1,""Aggression9"":2}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","740936","0.0-13.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1133","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","1018877","0.0-14.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","277928","","{""scale16"":2,""scale17"":2,""scale22"":2,""scale15"":3,""scale11"":3,""scale4"":2,""scale18"":3,""scale21"":3,""scale27"":2,""scale3"":3,""scale6"":3,""scale26"":3,""scale8"":2,""scale19"":3,""scale24"":1,""scale2"":3,""scale23"":3,""scale10"":1,""scale7"":3,""scale1"":1,""scale25"":3,""scale20"":3,""scale28"":3,""scale12"":3,""scale5"":3,""scale9"":3,""scale13"":1,""scale14"":1}","[15,16,21,14,10,3,17,20,26,2,5,25,7,18,23,1,22,9,6,0,24,19,27,11,4,8,12,13]"
"","","","","","html-button-response","142","1020049","0.0-15.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1164","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","1066517","0.0-16.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","46461","","{""sdo6"":5,""sdo5"":5,""sdo9"":5,""sdo7"":1,""sdo8"":5,""sdo12"":5,""sdo2"":5,""sdo13"":5,""sdo16"":5,""sdo4"":2,""sdo3"":5,""sdo1"":5,""sdo15"":5,""sdo10"":5,""sdo11"":5,""sdo14"":5}","[5,4,8,6,7,11,1,12,15,3,2,0,14,9,10,13]"
"","","","","","html-button-response","144","1067609","0.0-17.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1084","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","1099835","0.0-18.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","32221","","{""caring1"":3,""liking1"":1,""caring2"":3,""protection1"":2,""liking2"":1,""caring3"":3,""protection2"":2,""liking3"":1,""protection3"":3,""caring4"":3,""liking4"":1,""protection4"":3,""caring5"":3,""liking5"":3,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","1100745","0.0-19.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","901","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","1121787","0.0-20.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","21037","","{""tenderness-positive1"":3,""tenderness-negative1"":3,""tenderness-negative2"":1,""tenderness-positive2"":3,""tenderness-positive3"":3,""tenderness-negative3"":2,""tenderness-positive4"":3,""tendereness-negative4"":3,""tendernness-negative5"":3,""tenderness-positive5"":3}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","1125418","0.0-21.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","3622","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","1126281","0.0-22.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","855","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","1182436","0.0-23.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","56149","","{""Patri4"":4,""Nation2"":4,""Nation7"":3,""Patri9"":1,""Patri6"":1,""Patri10"":1,""Nation5"":3,""Nation8"":3,""Patri8"":3,""Patri5"":3,""Patri11"":0,""Nation4"":3,""Patri1"":4,""Patri2"":4,""Patri12"":1,""Patri3"":4,""Patri7"":4,""Nation3"":3,""Nation6"":3,""Nation1"":2}","[3,13,18,8,5,9,16,19,7,4,10,15,0,1,11,2,6,14,17,12]"
"","","","","","html-button-response","151","1183553","0.0-24.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","1109","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","1215332","0.0-25.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","31770","","{""hi3"":7,""hc2"":7,""hi2"":7,""hi4"":6,""vc3"":7,""vc2"":6,""vi4"":7,""hc3"":6,""vc1"":7,""hc1"":6,""Robot"":6,""hc4"":7,""vi2"":6,""hi1"":7,""vi1"":6,""vi3"":7,""vc4"":7}","[2,10,1,3,15,14,8,11,13,9,7,12,5,0,4,6,16]"
"","","","","","survey-text","153","1236226","0.0-26.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","20878","","{""Comments"":""很有创意""}",""
"","","","","","html-button-response","154","1237161","0.0-27.0","250","1","2022-10-12 13:13:59","d60b49b5908c80e163b920d72b52d584","175.43.79.255","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","10.0","928","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
