"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","stimulus","response","question_order"
"true","false","[]","[]","[]","preload","0","929","0.0-0.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","","","",""
"true","","","","","fullscreen","1","3212","0.0-1.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","","","",""
"","","","","","html-button-response","2","5329","0.0-2.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","2115","<p style=""font-size:20px;font-weight:bold;"">实验知情同意书</p><p style=""text-align:left;""><strong>实验名称：</strong>社会冲突研究</p><p style=""text-align:left;""><strong>主要研究者：</strong>韩晓春副教授（北京师范大学心理学部）</p><p style=""text-align:left;""><strong>联系方式：</strong>发送邮件至xiaochun.han@bnu.edu.cn</p><p style=""text-align:left;""><strong>研究目的：</strong>研究旨在了解人类面对群体冲突时的决策方式，以及相关的心理学特质。实验调查大约需要20分钟。</p><p style=""text-align:left;""><strong>实验流程：</strong>实验包含两部分。第一部分呈现一系列群体冲突场景，请你决定如何对这些冲突进行反应，大约需要10分钟完成。第二部分包含一系列人口统计学信息收集和心理学问卷，大约需要10分钟完成。</p><p style=""text-align:left;""><strong>参加及退出规则：</strong>参加本实验完全取决于您的个人意愿。在参与过程中，您可以随时退出，并且不用承担任何后果。</p><p style=""text-align:left;""><strong>隐私：</strong>本实验完全匿名进行，不会收集您的姓名或其他能够识别您身份的信息。实验中收集的作答仅用作科学研究使用，可能会在学术期刊/书籍上发表，或者用于教学，您的数据未来可能会和其他研究者或实验室分享，但您的个人身份不会被识别。</p><p style=""text-align:left;""><strong>实验报酬：</strong>实验完成后，您将获得15元人民币报酬，以感谢您的时间和努力。调查问卷中包含几道题目用以测验您作答时的认真度。只有完成全部实验，并且正确回答认真度测验的被试才能获得实验报酬。实验报酬将通过支付宝转账发放。</p><p style=""text-align:left;font-size:20px;""><strong>如果您同意以上实验知情同意书的内容，请点击'同意并且开始实验'按钮；否则请关闭浏览器界面，退出实验。</strong></p>","0",""
"","","","","","html-button-response","3","7033","0.0-3.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1702","<p ><strong>实验任务一：</strong></p><p>请想象你的国家与另一个国家发生了军事冲突。</p><p>你是国家军队的指挥官，你将如何在冲突中进行决策。</p><p>具体来说，作为军队指挥官，请你决定是否发射导弹进行打击。</p><p>接下来，你会面对一系列场景，请仔细阅读每个场景，然后进行决策。</p><p>这部分实验任务大约需要10分钟。</p><p><strong>实验过程中，请集中注意力。</strong></p>","0",""
"","","","","","survey-text","134","203514","0.0-7.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","42068","","{""Age"":""32"",""Nation"":""中国"",""Born"":""湖北省恩施"",""Live"":""湖北省恩施"",""Ethnic"":""汉族"",""Alipay"":""18170230285""}",""
"","","","","","survey-multi-choice","135","215579","0.0-8.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","12057","","{""Gender"":""男"",""Education"":""专科毕业"",""Income"":""￥70,000-￥139,999"",""Children"":""1"",""Race"":""亚洲人""}","[0,1,2,3,4]"
"","","","","","survey-multi-select","136","357531","0.0-9.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","141937","","{""Marriage"":[""已婚""],""Religion"":[""无宗教信仰""]}","[0,1]"
"","","","","","survey-multi-choice","137","361065","0.0-10.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","3519","","{""SES"":""6""}","[0]"
"","","","","","html-button-response","138","362833","0.0-11.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1761","<p><strong>请判断下列陈述在多大程度上可以形容你？</p><p> (1 = ""和我一点都不像"" to 5 = ""非常像我"".)</strong></p>","0",""
"","","","","","survey-likert","139","377932","0.0-12.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","15090","","{""Aggression1"":4,""Aggression2"":3,""Aggression3"":3,""Aggression4"":1,""Aggression5"":3,""Aggression6"":3,""Aggression7"":1,""Aggression8"":1,""Aggression9"":3}","[0,1,2,3,4,5,6,7,8]"
"","","","","","html-button-response","140","379065","0.0-13.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1122","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","141","429672","0.0-14.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","50594","","{""scale3"":3,""scale15"":2,""scale18"":2,""scale16"":2,""scale23"":3,""scale2"":1,""scale24"":2,""scale17"":3,""scale14"":1,""scale25"":3,""scale19"":3,""scale21"":1,""scale8"":2,""scale1"":3,""scale13"":3,""scale6"":1,""scale9"":2,""scale22"":1,""scale7"":2,""scale27"":3,""scale10"":2,""scale11"":1,""scale28"":2,""scale12"":3,""scale4"":2,""scale26"":3,""scale20"":2,""scale5"":1}","[2,14,17,15,22,1,23,16,13,24,18,20,7,0,12,5,8,21,6,26,9,10,27,11,3,25,19,4]"
"","","","","","html-button-response","142","430753","0.0-15.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1070","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","143","609606","0.0-16.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","178843","","{""sdo7"":5,""sdo13"":5,""sdo14"":4,""sdo10"":3,""sdo15"":4,""sdo3"":5,""sdo5"":4,""sdo16"":5,""sdo12"":4,""sdo9"":5,""sdo11"":5,""sdo1"":4,""sdo4"":5,""sdo2"":4,""sdo6"":4,""sdo8"":3}","[6,12,13,9,14,2,4,15,11,8,10,0,3,1,5,7]"
"","","","","","html-button-response","144","610644","0.0-17.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1027","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","145","636310","0.0-18.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","25658","","{""caring1"":3,""liking1"":2,""caring2"":2,""protection1"":2,""liking2"":2,""caring3"":3,""protection2"":2,""liking3"":3,""protection3"":2,""caring4"":2,""liking4"":3,""protection4"":2,""caring5"":3,""liking5"":4,""protection5"":3}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
"","","","","","html-button-response","146","637641","0.0-19.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1319","<p><strong>请判断下列场景中你的内心感受有多柔软。</strong></p>","0",""
"","","","","","survey-likert","147","650044","0.0-20.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","12396","","{""tenderness-positive1"":2,""tenderness-negative1"":3,""tenderness-negative2"":2,""tenderness-positive2"":2,""tenderness-positive3"":3,""tenderness-negative3"":2,""tenderness-positive4"":3,""tendereness-negative4"":3,""tendernness-negative5"":2,""tenderness-positive5"":3}","[0,1,2,3,4,5,6,7,8,9]"
"","","","","","survey-multi-choice","148","653834","0.0-21.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","3776","","{""Attention2"":""其他""}","[0]"
"","","","","","html-button-response","149","655025","0.0-22.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1182","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","150","698248","0.0-23.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","43211","","{""Nation7"":2,""Patri3"":3,""Patri11"":2,""Patri12"":2,""Patri4"":1,""Patri7"":2,""Patri8"":1,""Nation1"":2,""Patri5"":2,""Patri2"":1,""Nation6"":2,""Nation5"":1,""Patri6"":2,""Patri1"":3,""Patri9"":2,""Nation3"":3,""Nation8"":2,""Patri10"":1,""Nation2"":2,""Nation4"":3}","[18,2,10,11,3,6,7,12,4,1,17,16,5,0,8,14,19,9,13,15]"
"","","","","","html-button-response","151","699265","0.0-24.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1004","<p><strong>请判断你在多大程度上同意下列陈述。</strong></p>","0",""
"","","","","","survey-likert","152","797096","0.0-25.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","97820","","{""hc1"":5,""hc2"":2,""vi1"":5,""hi2"":5,""vc1"":4,""vi3"":3,""Robot"":6,""hi3"":5,""hi1"":3,""hc3"":5,""vc3"":3,""vc4"":5,""vc2"":3,""vi4"":5,""vi2"":2,""hc4"":4,""hi4"":5}","[9,10,4,1,13,6,7,2,0,11,15,16,14,8,5,12,3]"
"","","","","","survey-text","153","815906","0.0-26.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","18787","","{""Comments"":""建议实验可以更加精简""}",""
"","","","","","html-button-response","154","817161","0.0-27.0","239","1","2022-10-12 11:31:21","d60b49b5908c80e163b920d72b52d584","117.163.225.179","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36","WebKit","Chrome","79.0.3945.88","Windows","10.0","1250","<strong><p>恭喜你完成了实验！</p><p>感谢您的参与。</p></strong>","0",""
